Dealer_ID,Product_ID,Date,Quantity,Consumption,Location,Year,Month,Day,DayOfWeek,IsWeekend,Season,Lag_Quantity,Lag_Consumption,RollingAvg_Quantity_7,RollingAvg_Consumption_7,RollingAvg_Quantity_30,RollingAvg_Consumption_30,Consumption_Rate
D000,P016,2022-03-23,68.0,13.0,Chicago,2022.0,3.0,23.0,2.0,0,Spring,76.0,9.0,65.28571428571429,10.285714285714286,55.96666666666667,12.066666666666666,0.19117647058823528
D000,P016,2022-03-24,99.0,5.0,Chicago,2022.0,3.0,24.0,3.0,0,Spring,68.0,13.0,69.42857142857143,9.285714285714286,58.333333333333336,11.766666666666667,0.050505050505050504
D000,P016,2022-03-25,83.0,16.0,New York,2022.0,3.0,25.0,4.0,0,Spring,99.0,5.0,72.0,10.571428571428571,58.8,11.933333333333334,0.1927710843373494
D000,P016,2022-03-26,58.0,19.0,Los Angeles,2022.0,3.0,26.0,5.0,1,Spring,83.0,16.0,76.0,11.571428571428571,57.666666666666664,12.1,0.3275862068965517
D000,P016,2022-03-27,73.0,7.0,Chicago,2022.0,3.0,27.0,6.0,1,Spring,58.0,19.0,74.0,11.571428571428571,57.93333333333333,11.9,0.0958904109589041
D000,P016,2022-03-28,83.0,5.0,Chicago,2022.0,3.0,28.0,0.0,0,Spring,73.0,7.0,77.14285714285714,10.571428571428571,57.833333333333336,11.566666666666666,0.060240963855421686
D000,P016,2022-03-29,82.0,14.0,New York,2022.0,3.0,29.0,1.0,0,Spring,83.0,5.0,78.0,11.285714285714286,59.733333333333334,11.866666666666667,0.17073170731707318
D000,P016,2022-03-30,74.0,8.0,New York,2022.0,3.0,30.0,2.0,0,Spring,82.0,14.0,78.85714285714286,10.571428571428571,61.6,11.6,0.10810810810810811
D000,P016,,20.0,15.0,New York,,,,,0,Fall,74.0,8.0,67.57142857142857,12.0,59.1,11.7,0.75
D000,P016,,32.0,6.0,Chicago,,,,,0,Fall,20.0,15.0,60.285714285714285,10.571428571428571,59.56666666666667,11.5,0.1875
D000,P017,2022-01-01,17.0,11.0,Los Angeles,2022.0,1.0,1.0,5.0,1,Winter,0.0,0.0,17.0,11.0,17.0,11.0,0.6470588235294118
D000,P017,2022-01-02,33.0,12.0,Los Angeles,2022.0,1.0,2.0,6.0,1,Winter,17.0,11.0,25.0,11.5,25.0,11.5,0.36363636363636365
D000,P017,2022-01-03,11.0,13.0,Los Angeles,2022.0,1.0,3.0,0.0,0,Winter,33.0,12.0,20.333333333333332,12.0,20.333333333333332,12.0,1.1818181818181819
D000,P017,2022-01-04,86.0,15.0,Chicago,2022.0,1.0,4.0,1.0,0,Winter,11.0,13.0,36.75,12.75,36.75,12.75,0.1744186046511628
D000,P017,2022-01-05,94.0,19.0,New York,2022.0,1.0,5.0,2.0,0,Winter,86.0,15.0,48.2,14.0,48.2,14.0,0.20212765957446807
D000,P017,2022-01-06,32.0,9.0,Chicago,2022.0,1.0,6.0,3.0,0,Winter,94.0,19.0,45.5,13.166666666666666,45.5,13.166666666666666,0.28125
D000,P017,2022-01-07,38.0,16.0,Los Angeles,2022.0,1.0,7.0,4.0,0,Winter,32.0,9.0,44.42857142857143,13.571428571428571,44.42857142857143,13.571428571428571,0.42105263157894735
D000,P017,2022-01-08,99.0,9.0,New York,2022.0,1.0,8.0,5.0,1,Winter,38.0,16.0,56.142857142857146,13.285714285714286,51.25,13.0,0.09090909090909091
D000,P017,2022-01-09,18.0,7.0,New York,2022.0,1.0,9.0,6.0,1,Winter,99.0,9.0,54.0,12.571428571428571,47.55555555555556,12.333333333333334,0.3888888888888889
D000,P017,2022-01-10,87.0,9.0,Los Angeles,2022.0,1.0,10.0,0.0,0,Winter,18.0,7.0,64.85714285714286,12.0,51.5,12.0,0.10344827586206896
D000,P017,2022-01-11,18.0,6.0,Chicago,2022.0,1.0,11.0,1.0,0,Winter,87.0,9.0,55.142857142857146,10.714285714285714,48.45454545454545,11.454545454545455,0.3333333333333333
D000,P017,2022-01-12,59.0,10.0,New York,2022.0,1.0,12.0,2.0,0,Winter,18.0,6.0,50.142857142857146,9.428571428571429,49.333333333333336,11.333333333333334,0.1694915254237288
D000,P017,2022-01-13,11.0,17.0,New York,2022.0,1.0,13.0,3.0,0,Winter,59.0,10.0,47.142857142857146,10.571428571428571,46.38461538461539,11.76923076923077,1.5454545454545454
D000,P017,2022-01-14,81.0,8.0,Chicago,2022.0,1.0,14.0,4.0,0,Winter,11.0,17.0,53.285714285714285,9.428571428571429,48.857142857142854,11.5,0.09876543209876543
D000,P017,2022-01-15,61.0,17.0,Los Angeles,2022.0,1.0,15.0,5.0,1,Winter,81.0,8.0,47.857142857142854,10.571428571428571,49.666666666666664,11.866666666666667,0.2786885245901639
D000,P017,2022-01-16,97.0,15.0,New York,2022.0,1.0,16.0,6.0,1,Winter,61.0,17.0,59.142857142857146,11.714285714285714,52.625,12.0625,0.15463917525773196
D000,P017,2022-01-17,75.0,16.0,New York,2022.0,1.0,17.0,0.0,0,Winter,97.0,15.0,57.42857142857143,12.714285714285714,53.94117647058823,12.294117647058824,0.21333333333333335
D000,P017,2022-01-18,23.0,15.0,New York,2022.0,1.0,18.0,1.0,0,Winter,75.0,16.0,58.142857142857146,14.0,52.22222222222222,12.444444444444445,0.6521739130434783
D000,P017,2022-01-19,15.0,18.0,New York,2022.0,1.0,19.0,2.0,0,Winter,23.0,15.0,51.857142857142854,15.142857142857142,50.26315789473684,12.736842105263158,1.2
D000,P017,2022-01-20,61.0,8.0,New York,2022.0,1.0,20.0,3.0,0,Winter,15.0,18.0,59.0,13.857142857142858,50.8,12.5,0.13114754098360656
D000,P017,2022-01-21,13.0,9.0,Chicago,2022.0,1.0,21.0,4.0,0,Winter,61.0,8.0,49.285714285714285,14.0,49.0,12.333333333333334,0.6923076923076923
D000,P017,2022-01-22,18.0,17.0,New York,2022.0,1.0,22.0,5.0,1,Winter,13.0,9.0,43.142857142857146,14.0,47.59090909090909,12.545454545454545,0.9444444444444444
D000,P017,2022-01-23,63.0,8.0,New York,2022.0,1.0,23.0,6.0,1,Winter,18.0,17.0,38.285714285714285,13.0,48.26086956521739,12.347826086956522,0.12698412698412698
D000,P017,2022-01-24,86.0,16.0,Los Angeles,2022.0,1.0,24.0,0.0,0,Winter,63.0,8.0,39.857142857142854,13.0,49.833333333333336,12.5,0.18604651162790697
D000,P017,2022-01-25,33.0,11.0,Los Angeles,2022.0,1.0,25.0,1.0,0,Winter,86.0,16.0,41.285714285714285,12.428571428571429,49.16,12.44,0.3333333333333333
D000,P017,2022-01-26,11.0,18.0,Los Angeles,2022.0,1.0,26.0,2.0,0,Winter,33.0,11.0,40.714285714285715,12.428571428571429,47.69230769230769,12.653846153846153,1.6363636363636365
D000,P017,2022-01-27,45.0,18.0,Chicago,2022.0,1.0,27.0,3.0,0,Winter,11.0,18.0,38.42857142857143,13.857142857142858,47.592592592592595,12.851851851851851,0.4
D000,P017,2022-01-28,81.0,10.0,Los Angeles,2022.0,1.0,28.0,4.0,0,Winter,45.0,18.0,48.142857142857146,14.0,48.785714285714285,12.75,0.12345679012345678
D000,P017,2022-01-28,81.0,10.0,Los Angeles,2022.0,1.0,28.0,4.0,0,Winter,81.0,10.0,57.142857142857146,13.0,49.89655172413793,12.655172413793103,0.12345679012345678
D000,P017,2022-01-29,14.0,11.0,New York,2022.0,1.0,29.0,5.0,1,Winter,81.0,10.0,50.142857142857146,13.428571428571429,48.7,12.6,0.7857142857142857
D000,P017,2022-01-30,94.0,14.0,New York,2022.0,1.0,30.0,6.0,1,Winter,14.0,11.0,51.285714285714285,13.142857142857142,51.266666666666666,12.7,0.14893617021276595
D000,P017,2022-02-01,49.0,16.0,New York,2022.0,2.0,1.0,1.0,0,Winter,94.0,14.0,53.57142857142857,13.857142857142858,51.8,12.833333333333334,0.32653061224489793
D000,P017,2022-02-02,18.0,17.0,New York,2022.0,2.0,2.0,2.0,0,Winter,49.0,16.0,54.57142857142857,13.714285714285714,52.03333333333333,12.966666666666667,0.9444444444444444
D000,P017,2022-02-03,69.0,5.0,Chicago,2022.0,2.0,3.0,3.0,0,Winter,18.0,17.0,58.0,11.857142857142858,51.46666666666667,12.633333333333333,0.07246376811594203
D000,P017,2022-02-04,41.0,15.0,Los Angeles,2022.0,2.0,4.0,4.0,0,Winter,69.0,5.0,52.285714285714285,12.571428571428571,49.7,12.5,0.36585365853658536
D000,P017,2022-02-05,10.0,16.0,New York,2022.0,2.0,5.0,5.0,1,Winter,41.0,15.0,42.142857142857146,13.428571428571429,48.96666666666667,12.733333333333333,1.6
D000,P017,2022-02-06,58.0,5.0,New York,2022.0,2.0,6.0,6.0,1,Winter,10.0,16.0,48.42857142857143,12.571428571428571,49.63333333333333,12.366666666666667,0.08620689655172414
D000,P017,2022-02-07,88.0,10.0,Los Angeles,2022.0,2.0,7.0,0.0,0,Winter,58.0,5.0,47.57142857142857,12.0,49.266666666666666,12.4,0.11363636363636363
D000,P017,2022-02-08,91.0,16.0,Los Angeles,2022.0,2.0,8.0,1.0,0,Winter,88.0,10.0,53.57142857142857,12.0,51.7,12.7,0.17582417582417584
D000,P017,2022-02-09,18.0,19.0,New York,2022.0,2.0,9.0,2.0,0,Winter,91.0,16.0,53.57142857142857,12.285714285714286,49.4,13.033333333333333,1.0555555555555556
D000,P017,2022-02-10,33.0,11.0,Los Angeles,2022.0,2.0,10.0,3.0,0,Winter,18.0,19.0,48.42857142857143,13.142857142857142,49.9,13.2,0.3333333333333333
D000,P017,2022-02-11,89.0,9.0,Chicago,2022.0,2.0,11.0,4.0,0,Winter,33.0,11.0,55.285714285714285,12.285714285714286,50.9,13.166666666666666,0.10112359550561797
D000,P017,2022-02-12,79.0,7.0,Chicago,2022.0,2.0,12.0,5.0,1,Winter,89.0,9.0,65.14285714285714,11.0,53.166666666666664,12.833333333333334,0.08860759493670886
D000,P017,2022-02-13,26.0,8.0,New York,2022.0,2.0,13.0,6.0,1,Winter,79.0,7.0,60.57142857142857,11.428571428571429,51.333333333333336,12.833333333333334,0.3076923076923077
D000,P017,2022-02-14,39.0,16.0,New York,2022.0,2.0,14.0,0.0,0,Winter,26.0,8.0,53.57142857142857,12.285714285714286,50.6,12.8,0.41025641025641024
D000,P017,2022-02-15,30.0,8.0,Los Angeles,2022.0,2.0,15.0,1.0,0,Winter,39.0,16.0,44.857142857142854,11.142857142857142,48.36666666666667,12.566666666666666,0.26666666666666666
D000,P017,2022-02-16,14.0,18.0,Los Angeles,2022.0,2.0,16.0,2.0,0,Winter,30.0,8.0,44.285714285714285,11.0,46.333333333333336,12.633333333333333,1.2857142857142858
D000,P017,2022-02-17,,,,2022.0,2.0,17.0,3.0,0,Winter,14.0,18.0,46.166666666666664,11.0,47.13793103448276,12.551724137931034,0.0
D000,P017,2022-02-18,55.0,13.0,Chicago,2022.0,2.0,18.0,4.0,0,Winter,0.0,0.0,40.5,11.666666666666666,48.51724137931034,12.379310344827585,0.23636363636363636
D000,P017,2022-02-19,49.0,11.0,Los Angeles,2022.0,2.0,19.0,5.0,1,Winter,55.0,13.0,35.5,12.333333333333334,48.10344827586207,12.482758620689655,0.22448979591836735
D000,P017,2022-02-20,33.0,19.0,New York,2022.0,2.0,20.0,6.0,1,Winter,49.0,11.0,36.666666666666664,14.166666666666666,48.793103448275865,12.827586206896552,0.5757575757575758
D000,P017,2022-02-21,27.0,10.0,Chicago,2022.0,2.0,21.0,0.0,0,Winter,33.0,19.0,34.666666666666664,13.166666666666666,49.10344827586207,12.586206896551724,0.37037037037037035
D000,P017,2022-02-22,75.0,11.0,Los Angeles,2022.0,2.0,22.0,1.0,0,Winter,27.0,10.0,42.166666666666664,13.666666666666666,49.51724137931034,12.689655172413794,0.14666666666666667
D000,P017,2022-02-23,40.0,9.0,Los Angeles,2022.0,2.0,23.0,2.0,0,Winter,75.0,11.0,46.5,12.166666666666666,47.93103448275862,12.448275862068966,0.225
D000,P017,2022-02-24,23.0,8.0,New York,2022.0,2.0,24.0,3.0,0,Winter,40.0,9.0,43.142857142857146,11.571428571428571,47.58620689655172,12.344827586206897,0.34782608695652173
D000,P017,2022-02-25,43.0,17.0,New York,2022.0,2.0,25.0,4.0,0,Winter,23.0,8.0,41.42857142857143,12.142857142857142,48.689655172413794,12.310344827586206,0.3953488372093023
D000,P017,2022-02-26,63.0,7.0,Los Angeles,2022.0,2.0,26.0,5.0,1,Winter,43.0,17.0,43.42857142857143,11.571428571428571,49.310344827586206,11.931034482758621,0.1111111111111111
D000,P017,2022-02-27,12.0,19.0,New York,2022.0,2.0,27.0,6.0,1,Winter,63.0,7.0,40.42857142857143,11.571428571428571,46.93103448275862,12.241379310344827,1.5833333333333333
D000,P017,2022-02-28,26.0,14.0,Los Angeles,2022.0,2.0,28.0,0.0,0,Winter,12.0,19.0,40.285714285714285,12.142857142857142,45.03448275862069,12.379310344827585,0.5384615384615384
D000,P017,2022-03-01,49.0,11.0,Los Angeles,2022.0,3.0,1.0,1.0,0,Spring,26.0,14.0,36.57142857142857,12.142857142857142,46.241379310344826,12.379310344827585,0.22448979591836735
D000,P017,2022-03-02,48.0,6.0,Los Angeles,2022.0,3.0,2.0,2.0,0,Spring,49.0,11.0,37.714285714285715,11.714285714285714,44.6551724137931,12.10344827586207,0.125
D000,P017,2022-03-03,50.0,14.0,Chicago,2022.0,3.0,3.0,3.0,0,Spring,48.0,6.0,41.57142857142857,12.571428571428571,44.689655172413794,12.03448275862069,0.28
D000,P017,2022-03-04,71.0,7.0,Los Angeles,2022.0,3.0,4.0,4.0,0,Spring,50.0,14.0,45.57142857142857,11.142857142857142,46.51724137931034,11.689655172413794,0.09859154929577464
D000,P017,2022-03-05,39.0,5.0,Chicago,2022.0,3.0,5.0,5.0,1,Spring,71.0,7.0,42.142857142857146,10.857142857142858,45.48275862068966,11.689655172413794,0.1282051282051282
D000,P017,2022-03-06,95.0,6.0,New York,2022.0,3.0,6.0,6.0,1,Spring,39.0,5.0,54.0,9.0,47.3448275862069,11.379310344827585,0.06315789473684211
D000,P017,2022-03-07,43.0,18.0,New York,2022.0,3.0,7.0,0.0,0,Spring,95.0,6.0,56.42857142857143,9.571428571428571,48.48275862068966,11.448275862068966,0.4186046511627907
D000,P017,2022-03-08,56.0,6.0,Chicago,2022.0,3.0,8.0,1.0,0,Spring,43.0,18.0,57.42857142857143,8.857142857142858,48.41379310344828,11.482758620689655,0.10714285714285714
D000,P017,2022-03-09,59.0,5.0,Los Angeles,2022.0,3.0,9.0,2.0,0,Spring,56.0,6.0,59.0,8.714285714285714,47.41379310344828,11.310344827586206,0.0847457627118644
D000,P017,2022-03-10,89.0,7.0,New York,2022.0,3.0,10.0,3.0,0,Spring,59.0,5.0,64.57142857142857,7.714285714285714,47.3448275862069,11.0,0.07865168539325842
D000,P017,2022-03-10,89.0,7.0,New York,2022.0,3.0,10.0,3.0,0,Spring,89.0,7.0,67.14285714285714,7.714285714285714,49.793103448275865,10.586206896551724,0.07865168539325842
D000,P017,2022-03-11,68.0,18.0,Los Angeles,2022.0,3.0,11.0,4.0,0,Spring,89.0,7.0,71.28571428571429,9.571428571428571,51.0,10.827586206896552,0.2647058823529412
D000,P017,2022-03-12,83.0,9.0,Chicago,2022.0,3.0,12.0,5.0,1,Spring,68.0,18.0,69.57142857142857,10.0,50.793103448275865,10.827586206896552,0.10843373493975904
D000,P017,2022-03-13,74.0,8.0,New York,2022.0,3.0,13.0,6.0,1,Spring,83.0,9.0,74.0,8.571428571428571,50.62068965517241,10.862068965517242,0.10810810810810811
D000,P017,2022-03-14,67.0,5.0,New York,2022.0,3.0,14.0,0.0,0,Spring,74.0,8.0,75.57142857142857,8.428571428571429,52.03448275862069,10.758620689655173,0.07462686567164178
D000,P017,2022-03-15,69.0,18.0,Chicago,2022.0,3.0,15.0,1.0,0,Spring,67.0,5.0,77.0,10.285714285714286,53.06896551724138,10.827586206896552,0.2608695652173913
D000,P017,2022-03-16,79.0,14.0,New York,2022.0,3.0,16.0,2.0,0,Spring,69.0,18.0,75.57142857142857,11.285714285714286,54.758620689655174,11.03448275862069,0.17721518987341772
D000,P017,2022-03-17,16.0,16.0,Los Angeles,2022.0,3.0,17.0,3.0,0,Spring,79.0,14.0,65.14285714285714,12.571428571428571,54.827586206896555,10.96551724137931,1.0
D000,P017,2022-03-18,94.0,8.0,Los Angeles,2022.0,3.0,18.0,4.0,0,Spring,16.0,16.0,68.85714285714286,11.142857142857142,56.13333333333333,10.866666666666667,0.0851063829787234
D000,P017,2022-03-19,43.0,18.0,Chicago,2022.0,3.0,19.0,5.0,1,Spring,94.0,8.0,63.142857142857146,12.428571428571429,55.733333333333334,11.033333333333333,0.4186046511627907
D000,P017,2022-03-20,38.0,7.0,Chicago,2022.0,3.0,20.0,6.0,1,Spring,43.0,18.0,58.0,12.285714285714286,55.36666666666667,10.9,0.18421052631578946
D000,P017,2022-03-21,41.0,17.0,New York,2022.0,3.0,21.0,0.0,0,Spring,38.0,7.0,54.285714285714285,14.0,55.63333333333333,10.833333333333334,0.4146341463414634
D000,P017,2022-03-22,33.0,13.0,New York,2022.0,3.0,22.0,1.0,0,Spring,41.0,17.0,49.142857142857146,13.285714285714286,55.833333333333336,10.933333333333334,0.3939393939393939
D000,P017,2022-03-23,38.0,8.0,Los Angeles,2022.0,3.0,23.0,2.0,0,Spring,33.0,13.0,43.285714285714285,12.428571428571429,54.6,10.833333333333334,0.21052631578947367
D000,P017,2022-03-24,32.0,18.0,Chicago,2022.0,3.0,24.0,3.0,0,Spring,38.0,8.0,45.57142857142857,12.714285714285714,54.333333333333336,11.133333333333333,0.5625
D000,P017,2022-03-25,47.0,8.0,New York,2022.0,3.0,25.0,4.0,0,Spring,32.0,18.0,38.857142857142854,12.714285714285714,55.13333333333333,11.133333333333333,0.1702127659574468
D000,P017,2022-03-26,35.0,7.0,New York,2022.0,3.0,26.0,5.0,1,Spring,47.0,8.0,37.714285714285715,11.142857142857142,54.86666666666667,10.8,0.2
D000,P017,2022-03-27,14.0,10.0,New York,2022.0,3.0,27.0,6.0,1,Spring,35.0,7.0,34.285714285714285,11.571428571428571,53.233333333333334,10.9,0.7142857142857143
D000,P017,2022-03-28,15.0,8.0,Chicago,2022.0,3.0,28.0,0.0,0,Spring,14.0,10.0,30.571428571428573,10.285714285714286,53.333333333333336,10.533333333333333,0.5333333333333333
D000,P017,2022-03-29,38.0,5.0,Chicago,2022.0,3.0,29.0,1.0,0,Spring,15.0,8.0,31.285714285714285,9.142857142857142,53.733333333333334,10.233333333333333,0.13157894736842105
D000,P017,2022-03-30,87.0,13.0,Chicago,2022.0,3.0,30.0,2.0,0,Spring,38.0,5.0,38.285714285714285,9.857142857142858,55.0,10.3,0.14942528735632185
D000,P017,,82.0,10.0,Los Angeles,,,,,0,Fall,87.0,13.0,45.42857142857143,8.714285714285714,56.13333333333333,10.433333333333334,0.12195121951219512
D000,P017,,42.0,10.0,Chicago,,,,,0,Fall,82.0,10.0,44.714285714285715,9.0,55.86666666666667,10.3,0.23809523809523808
D000,P018,2022-01-01,89.0,14.0,New York,2022.0,1.0,1.0,5.0,1,Winter,0.0,0.0,89.0,14.0,89.0,14.0,0.15730337078651685
D000,P018,2022-01-02,45.0,15.0,Chicago,2022.0,1.0,2.0,6.0,1,Winter,89.0,14.0,67.0,14.5,67.0,14.5,0.3333333333333333
D000,P018,2022-01-03,72.0,13.0,New York,2022.0,1.0,3.0,0.0,0,Winter,45.0,15.0,68.66666666666667,14.0,68.66666666666667,14.0,0.18055555555555555
D000,P018,2022-01-04,92.0,11.0,Los Angeles,2022.0,1.0,4.0,1.0,0,Winter,72.0,13.0,74.5,13.25,74.5,13.25,0.11956521739130435
D000,P018,2022-01-05,11.0,6.0,New York,2022.0,1.0,5.0,2.0,0,Winter,92.0,11.0,61.8,11.8,61.8,11.8,0.5454545454545454
D000,P018,2022-01-05,11.0,6.0,New York,2022.0,1.0,5.0,2.0,0,Winter,11.0,6.0,53.333333333333336,10.833333333333334,53.333333333333336,10.833333333333334,0.5454545454545454
D000,P018,2022-01-06,33.0,11.0,Los Angeles,2022.0,1.0,6.0,3.0,0,Winter,11.0,6.0,50.42857142857143,10.857142857142858,50.42857142857143,10.857142857142858,0.3333333333333333
D000,P018,2022-01-07,91.0,17.0,New York,2022.0,1.0,7.0,4.0,0,Winter,33.0,11.0,50.714285714285715,11.285714285714286,55.5,11.625,0.18681318681318682
D000,P018,2022-01-08,84.0,14.0,New York,2022.0,1.0,8.0,5.0,1,Winter,91.0,17.0,56.285714285714285,11.142857142857142,58.666666666666664,11.88888888888889,0.16666666666666666
D000,P018,2022-01-09,63.0,18.0,New York,2022.0,1.0,9.0,6.0,1,Winter,84.0,14.0,55.0,11.857142857142858,59.1,12.5,0.2857142857142857
D000,P018,2022-01-10,27.0,9.0,Los Angeles,2022.0,1.0,10.0,0.0,0,Winter,63.0,18.0,45.714285714285715,11.571428571428571,56.18181818181818,12.181818181818182,0.3333333333333333
D000,P018,2022-01-11,15.0,16.0,Los Angeles,2022.0,1.0,11.0,1.0,0,Winter,27.0,9.0,46.285714285714285,13.0,52.75,12.5,1.0666666666666667
D000,P018,2022-01-12,73.0,14.0,New York,2022.0,1.0,12.0,2.0,0,Winter,15.0,16.0,55.142857142857146,14.142857142857142,54.30769230769231,12.615384615384615,0.1917808219178082
D000,P018,2022-01-13,72.0,9.0,New York,2022.0,1.0,13.0,3.0,0,Winter,73.0,14.0,60.714285714285715,13.857142857142858,55.57142857142857,12.357142857142858,0.125
D000,P018,2022-01-14,45.0,6.0,Los Angeles,2022.0,1.0,14.0,4.0,0,Winter,72.0,9.0,54.142857142857146,12.285714285714286,54.86666666666667,11.933333333333334,0.13333333333333333
D000,P018,2022-01-15,26.0,8.0,Chicago,2022.0,1.0,15.0,5.0,1,Winter,45.0,6.0,45.857142857142854,11.428571428571429,53.0625,11.6875,0.3076923076923077
D000,P018,2022-01-16,88.0,16.0,Los Angeles,2022.0,1.0,16.0,6.0,1,Winter,26.0,8.0,49.42857142857143,11.142857142857142,55.11764705882353,11.941176470588236,0.18181818181818182
D000,P018,2022-01-17,94.0,11.0,Los Angeles,2022.0,1.0,17.0,0.0,0,Winter,88.0,16.0,59.0,11.428571428571429,57.27777777777778,11.88888888888889,0.11702127659574468
D000,P018,2022-01-18,22.0,11.0,New York,2022.0,1.0,18.0,1.0,0,Winter,94.0,11.0,60.0,10.714285714285714,55.421052631578945,11.842105263157896,0.5
D000,P018,2022-01-19,84.0,8.0,Chicago,2022.0,1.0,19.0,2.0,0,Winter,22.0,11.0,61.57142857142857,9.857142857142858,56.85,11.65,0.09523809523809523
D000,P018,2022-01-20,31.0,17.0,New York,2022.0,1.0,20.0,3.0,0,Winter,84.0,8.0,55.714285714285715,11.0,55.61904761904762,11.904761904761905,0.5483870967741935
D000,P018,2022-01-21,86.0,12.0,Chicago,2022.0,1.0,21.0,4.0,0,Winter,31.0,17.0,61.57142857142857,11.857142857142858,57.0,11.909090909090908,0.13953488372093023
D000,P018,2022-01-22,74.0,8.0,Chicago,2022.0,1.0,22.0,5.0,1,Winter,86.0,12.0,68.42857142857143,11.857142857142858,57.73913043478261,11.73913043478261,0.10810810810810811
D000,P018,2022-01-23,72.0,17.0,New York,2022.0,1.0,23.0,6.0,1,Winter,74.0,8.0,66.14285714285714,12.0,58.333333333333336,11.958333333333334,0.2361111111111111
D000,P018,2022-01-24,75.0,19.0,Los Angeles,2022.0,1.0,24.0,0.0,0,Winter,72.0,17.0,63.42857142857143,13.142857142857142,59.0,12.24,0.25333333333333335
D000,P018,2022-01-25,97.0,15.0,Chicago,2022.0,1.0,25.0,1.0,0,Winter,75.0,19.0,74.14285714285714,13.714285714285714,60.46153846153846,12.346153846153847,0.15463917525773196
D000,P018,2022-01-26,91.0,17.0,New York,2022.0,1.0,26.0,2.0,0,Winter,97.0,15.0,75.14285714285714,15.0,61.592592592592595,12.518518518518519,0.18681318681318682
D000,P018,2022-01-27,85.0,12.0,New York,2022.0,1.0,27.0,3.0,0,Winter,91.0,17.0,82.85714285714286,14.285714285714286,62.42857142857143,12.5,0.1411764705882353
D000,P018,2022-01-28,83.0,9.0,Chicago,2022.0,1.0,28.0,4.0,0,Winter,85.0,12.0,82.42857142857143,13.857142857142858,63.13793103448276,12.379310344827585,0.10843373493975904
D000,P018,2022-01-29,66.0,19.0,New York,2022.0,1.0,29.0,5.0,1,Winter,83.0,9.0,81.28571428571429,15.428571428571429,63.233333333333334,12.6,0.2878787878787879
D000,P018,2022-01-30,93.0,9.0,Chicago,2022.0,1.0,30.0,6.0,1,Winter,66.0,19.0,84.28571428571429,14.285714285714286,63.36666666666667,12.433333333333334,0.0967741935483871
D000,P018,2022-02-01,64.0,12.0,New York,2022.0,2.0,1.0,1.0,0,Winter,93.0,9.0,82.71428571428571,13.285714285714286,64.0,12.333333333333334,0.1875
D000,P018,2022-02-02,18.0,11.0,Chicago,2022.0,2.0,2.0,2.0,0,Winter,64.0,12.0,71.42857142857143,12.714285714285714,62.2,12.266666666666667,0.6111111111111112
D000,P018,2022-02-03,19.0,6.0,Los Angeles,2022.0,2.0,3.0,3.0,0,Winter,18.0,11.0,61.142857142857146,11.142857142857142,59.766666666666666,12.1,0.3157894736842105
D000,P018,2022-02-04,98.0,14.0,New York,2022.0,2.0,4.0,4.0,0,Winter,19.0,6.0,63.0,11.428571428571429,62.666666666666664,12.366666666666667,0.14285714285714285
D000,P018,2022-02-05,55.0,19.0,Chicago,2022.0,2.0,5.0,5.0,1,Winter,98.0,14.0,59.0,12.857142857142858,64.13333333333334,12.8,0.34545454545454546
D000,P018,2022-02-06,32.0,5.0,New York,2022.0,2.0,6.0,6.0,1,Winter,55.0,19.0,54.142857142857146,10.857142857142858,64.1,12.6,0.15625
D000,P018,2022-02-07,87.0,18.0,New York,2022.0,2.0,7.0,0.0,0,Winter,32.0,5.0,53.285714285714285,12.142857142857142,63.96666666666667,12.633333333333333,0.20689655172413793
D000,P018,2022-02-08,14.0,17.0,New York,2022.0,2.0,8.0,1.0,0,Winter,87.0,18.0,46.142857142857146,12.857142857142858,61.63333333333333,12.733333333333333,1.2142857142857142
